verification_id,date,campaign_key,placement_key,segment_key,measured_impressions,risky_impressions,blocked_impressions
2714,2025-02-16,104,304,902,51976,1608,523
2715,2025-02-16,104,304,903,59349,2818,1270
2716,2025-02-16,103,304,905,47383,1305,694
2717,2025-02-16,103,304,904,47419,1847,1234
2718,2025-02-16,103,304,903,48513,788,545
2719,2025-02-16,103,306,902,47945,655,227
2720,2025-02-16,106,306,904,32158,803,461
2721,2025-02-16,106,304,904,68273,3246,1616
2722,2025-02-16,106,304,903,68243,2702,1111
2723,2025-02-16,105,304,905,33164,1154,799
2724,2025-02-16,105,306,905,76115,1268,491
2725,2025-02-16,105,306,901,86135,936,478
2726,2025-02-16,105,306,903,89229,3818,2019
2727,2025-02-16,105,303,902,52475,1653,1129
2728,2025-02-16,105,303,902,51083,905,370
2729,2025-02-16,105,303,902,50649,1288,894
2730,2025-02-16,103,306,904,87560,3249,2176
2731,2025-02-16,104,305,901,56302,1550,846
2732,2025-02-16,106,304,904,79596,3491,2168
2733,2025-02-16,104,302,902,48250,1404,771
2734,2025-02-16,104,302,903,48578,2372,1269
2735,2025-02-16,104,302,904,55431,2656,1153
2736,2025-02-16,106,303,905,35110,948,597
2737,2025-02-16,104,305,903,12418,277,129
2738,2025-02-16,104,305,905,11820,502,322
2739,2025-02-16,104,305,903,11412,372,227
2740,2025-02-16,105,305,903,36889,977,388
2741,2025-02-16,105,305,905,49221,1568,487
2742,2025-02-16,105,305,903,46069,1861,1103
2743,2025-02-16,105,305,901,54015,1776,1165
2744,2025-02-16,102,305,902,20940,723,391
2745,2025-02-16,102,305,902,20422,936,282
2746,2025-02-16,102,305,904,17051,498,239
2747,2025-02-16,106,301,903,68191,1654,970
2748,2025-02-16,106,301,901,68288,2263,1288
2749,2025-02-17,103,305,902,31349,1193,617
2750,2025-02-17,106,304,901,43993,651,389
2751,2025-02-17,106,304,902,49217,1042,493
2752,2025-02-17,105,302,901,36164,511,287
2753,2025-02-17,105,301,905,60186,2379,1246
2754,2025-02-17,102,301,902,84693,1102,714
2755,2025-02-17,102,301,905,84396,1765,712
2756,2025-02-17,104,306,901,39442,873,303
2757,2025-02-17,104,306,904,42449,1233,843
2758,2025-02-17,104,306,905,42725,817,289
2759,2025-02-17,102,301,905,22152,570,338
2760,2025-02-17,106,302,901,28764,1077,457
2761,2025-02-17,106,302,904,31799,822,382
2762,2025-02-17,106,302,901,31673,488,244
2763,2025-02-17,105,301,904,69764,1635,786
2764,2025-02-17,105,301,902,64925,1753,872
2765,2025-02-17,105,301,902,66473,2520,1471
2766,2025-02-17,101,302,901,21628,499,246
2767,2025-02-17,101,302,905,25479,384,164
2768,2025-02-17,101,302,904,21187,948,429
2769,2025-02-17,106,302,901,18720,200,121
2770,2025-02-17,106,302,902,18865,455,288
2771,2025-02-17,106,304,903,65768,3061,1270
2772,2025-02-17,106,304,901,64253,2598,1037
2773,2025-02-17,106,304,902,65463,1082,348
2774,2025-02-17,105,306,905,35663,784,387
2775,2025-02-17,105,306,901,35390,826,544
2776,2025-02-17,103,303,901,61755,2188,833
2777,2025-02-17,101,306,901,11479,385,249
2778,2025-02-17,101,306,903,10949,394,130
2779,2025-02-17,101,306,904,12030,426,187
2780,2025-02-17,103,303,905,27634,691,313
2781,2025-02-17,103,303,902,24395,790,311
2782,2025-02-17,103,303,903,27918,592,253
2783,2025-02-17,102,301,903,36881,791,511
2784,2025-02-17,102,301,903,35365,548,355
2785,2025-02-17,102,301,905,36375,1562,941
2786,2025-02-17,103,304,903,8549,325,167
2787,2025-02-17,101,302,902,38767,1376,657
2788,2025-02-17,101,302,903,44300,511,281
2789,2025-02-17,102,301,903,35629,684,472
2790,2025-02-17,102,301,902,41688,447,309
2791,2025-02-17,105,302,904,40600,1076,445
2792,2025-02-17,106,305,902,37834,668,220
2793,2025-02-17,106,305,905,44199,1156,447
2794,2025-02-17,104,304,903,57406,733,261
2795,2025-02-17,104,304,905,67873,781,237
2796,2025-02-17,104,304,905,55250,1586,546
2797,2025-02-17,103,306,905,55028,881,393
2798,2025-02-17,103,306,901,51736,2418,950
2799,2025-02-17,103,305,905,11752,134,73
2800,2025-02-17,105,303,901,70722,1562,470
2801,2025-02-17,105,303,902,68456,2374,1609
2802,2025-02-17,105,302,902,37248,887,278
2803,2025-02-17,105,302,901,41227,626,313
2804,2025-02-18,105,303,905,50891,2538,869
2805,2025-02-18,104,302,904,20412,380,180
2806,2025-02-18,104,302,905,20576,217,145
2807,2025-02-18,104,302,901,22573,1118,453
2808,2025-02-18,101,306,903,67334,2956,950
2809,2025-02-18,103,305,905,14815,150,104
2810,2025-02-18,105,302,904,78745,3275,1971
2811,2025-02-18,105,302,904,70457,1189,514
2812,2025-02-18,105,302,902,65299,1018,338
2813,2025-02-18,104,305,904,60143,1197,684
2814,2025-02-18,101,303,901,79347,1815,998
2815,2025-02-18,101,303,904,68923,2932,922
2816,2025-02-18,101,303,901,70085,2275,1275
2817,2025-02-18,101,302,905,27588,1304,731
2818,2025-02-18,101,306,905,84095,1400,494
2819,2025-02-18,101,306,902,79191,1685,576
2820,2025-02-18,105,306,901,14264,489,238
2821,2025-02-18,105,306,903,14907,487,165
2822,2025-02-18,102,302,902,32417,1026,380
2823,2025-02-18,104,301,905,53889,1639,779
2824,2025-02-18,104,301,902,55424,649,436
2825,2025-02-18,104,301,905,57551,2843,1081
2826,2025-02-18,106,304,904,19841,688,467
2827,2025-02-18,101,302,902,78052,3804,1961
2828,2025-02-18,101,302,901,81007,1890,710
2829,2025-02-18,101,302,902,74765,3308,1758
2830,2025-02-18,105,304,901,15078,507,257
2831,2025-02-18,105,306,902,55415,2255,1570
2832,2025-02-18,104,305,902,82254,2869,1855
2833,2025-02-18,104,305,905,88702,2650,1140
2834,2025-02-18,104,305,905,79316,2790,1128
2835,2025-02-18,101,304,903,32820,329,228
2836,2025-02-18,104,302,901,85632,2994,1024
2837,2025-02-18,104,302,901,79772,2534,1655
2838,2025-02-18,104,302,905,82167,3434,1320
2839,2025-02-18,102,303,901,44169,1944,1322
2840,2025-02-18,102,303,901,40262,442,285
2841,2025-02-18,101,301,903,51947,2063,939
2842,2025-02-18,101,301,904,50953,2338,814
2843,2025-02-18,101,301,905,49733,1834,799
2844,2025-02-18,105,306,902,74322,1571,1056
2845,2025-02-18,105,306,904,68332,2818,853
2846,2025-02-18,106,305,904,30315,1389,580
2847,2025-02-18,106,305,905,27031,940,604
2848,2025-02-18,106,305,902,30084,907,553
2849,2025-02-18,101,303,905,71563,3037,1324
2850,2025-02-18,101,303,901,72866,1906,585
2851,2025-02-18,105,302,904,62940,823,329
2852,2025-02-18,105,302,905,72989,917,476
2853,2025-02-18,105,302,902,68354,800,327
2854,2025-02-18,104,303,903,47019,1050,409
2855,2025-02-18,104,303,902,40378,1205,548
2856,2025-02-18,101,302,902,41799,498,321
2857,2025-02-18,104,301,902,30593,943,526
2858,2025-02-18,104,301,905,34055,596,404
2859,2025-02-18,102,305,903,41252,1987,970
2860,2025-02-19,105,303,905,59292,2289,766
2861,2025-02-19,105,305,904,34524,1527,459
2862,2025-02-19,105,305,901,34154,1658,531
2863,2025-02-19,106,301,904,55640,1537,729
2864,2025-02-19,106,301,904,58822,2896,1966
2865,2025-02-19,103,301,903,55219,2403,1071
2866,2025-02-19,103,301,904,66348,3188,1127
2867,2025-02-19,101,302,903,57629,2619,1011
2868,2025-02-19,105,305,903,51159,832,522
2869,2025-02-19,105,305,901,52829,1332,723
2870,2025-02-19,105,305,902,50771,898,517
2871,2025-02-19,102,301,903,84462,2838,1200
2872,2025-02-19,102,301,903,85292,4227,1511
2873,2025-02-19,105,303,903,42700,1861,731
2874,2025-02-19,101,301,902,23671,289,109
2875,2025-02-19,101,301,903,21470,733,361
2876,2025-02-19,106,306,902,50766,531,290
2877,2025-02-19,103,305,901,36315,1769,1232
2878,2025-02-19,104,302,901,46222,661,336
2879,2025-02-19,103,303,903,72839,2129,1069
2880,2025-02-19,103,303,905,75073,1068,723
2881,2025-02-19,103,304,903,74826,3200,1444
2882,2025-02-19,103,304,901,64663,2386,1176
2883,2025-02-19,103,304,904,68901,1943,799
2884,2025-02-19,104,301,903,45399,1936,652
2885,2025-02-19,104,301,902,46125,1847,1204
2886,2025-02-19,105,302,905,54969,645,296
2887,2025-02-19,105,302,905,47236,1055,683
2888,2025-02-19,103,305,903,50371,2165,1190
2889,2025-02-19,103,305,905,60425,2902,1065
2890,2025-02-19,103,305,901,52704,1491,642
2891,2025-02-19,105,305,902,35702,1340,597
2892,2025-02-19,102,306,901,35457,1670,746
2893,2025-02-19,102,306,904,39505,614,310
2894,2025-02-19,102,306,901,34860,1514,472
2895,2025-02-19,104,304,903,15248,397,171
2896,2025-02-19,101,304,902,42909,481,148
2897,2025-02-19,103,305,901,68992,1440,568
2898,2025-02-19,102,301,905,16886,500,324
2899,2025-02-19,102,301,904,18527,758,426
2900,2025-02-19,102,302,904,77166,1855,1170
2901,2025-02-19,102,302,904,63232,3029,1312
2902,2025-02-19,102,302,902,71544,2676,1104
2903,2025-02-19,101,303,905,50688,799,370
2904,2025-02-19,101,303,901,52235,1798,617
2905,2025-02-19,101,303,902,50626,2512,1348
2906,2025-02-19,105,306,905,23759,1109,760
2907,2025-02-19,105,306,905,23625,683,225
2908,2025-02-20,104,303,901,45839,913,411
2909,2025-02-20,106,302,905,21156,750,268
2910,2025-02-20,106,302,902,20092,761,523
2911,2025-02-20,103,305,901,28622,518,173
2912,2025-02-20,103,305,903,29023,585,325
2913,2025-02-20,103,303,902,75039,2690,1775
2914,2025-02-20,103,303,902,79992,3526,2209
2915,2025-02-20,102,304,903,18979,749,475
2916,2025-02-20,101,302,902,35741,695,325
2917,2025-02-20,101,302,905,33994,782,311
2918,2025-02-20,101,302,905,32743,1085,379
2919,2025-02-20,103,301,905,84699,3486,2278
2920,2025-02-20,103,301,903,79536,3645,2317
2921,2025-02-20,103,301,905,80220,1360,457
2922,2025-02-20,101,301,904,64536,1687,533
2923,2025-02-20,101,301,901,64233,1021,660
2924,2025-02-20,103,302,905,23160,351,112
2925,2025-02-20,103,304,901,59577,1341,779
2926,2025-02-20,103,304,904,71009,1219,399
2927,2025-02-20,103,303,904,75333,3711,1872
2928,2025-02-20,104,305,905,40222,1017,624
2929,2025-02-20,104,305,903,40365,1199,660
2930,2025-02-20,104,305,904,50092,1018,583
2931,2025-02-20,102,306,904,80692,1353,787
2932,2025-02-20,101,303,901,86950,3209,1718
2933,2025-02-20,101,303,905,90739,1735,677
2934,2025-02-20,101,303,902,82217,930,392
2935,2025-02-20,106,302,901,78466,3140,1404
2936,2025-02-20,106,302,904,69015,1753,592
2937,2025-02-20,106,302,901,80643,1877,897
2938,2025-02-20,105,305,901,61344,1136,594
2939,2025-02-20,103,306,903,13046,476,257
2940,2025-02-20,103,306,905,11421,374,228
2941,2025-02-20,104,303,905,20746,341,149
2942,2025-02-20,104,303,905,18319,781,327
2943,2025-02-20,104,303,905,19410,530,234
2944,2025-02-20,106,304,903,50318,1040,535
2945,2025-02-20,106,304,901,51267,2359,1174
2946,2025-02-20,106,304,903,53445,590,253
2947,2025-02-20,102,302,903,60989,2807,1578
2948,2025-02-20,102,302,904,74188,3406,1975
2949,2025-02-20,102,302,905,64904,1035,499
2950,2025-02-20,103,306,905,61898,1057,604
2951,2025-02-20,103,306,902,50946,1842,986
2952,2025-02-20,101,303,904,56436,1919,594
2953,2025-02-20,105,303,905,41346,1604,836
2954,2025-02-20,105,303,904,38176,1486,484
2955,2025-02-20,105,303,902,44353,1879,901
2956,2025-02-20,103,301,905,19691,548,211
2957,2025-02-20,103,301,903,20382,877,298
2958,2025-02-20,103,301,901,20546,686,386
2959,2025-02-20,102,304,902,17832,712,244
2960,2025-02-20,102,304,901,20757,255,77
2961,2025-02-20,102,304,905,21713,657,402
2962,2025-02-20,102,306,905,60477,2878,1576
2963,2025-02-20,102,306,904,66576,2168,711
2964,2025-02-20,102,306,905,61805,2653,1051
2965,2025-02-20,105,301,903,78345,3167,1755
2966,2025-02-20,102,301,903,45466,1184,792
2967,2025-02-20,102,301,901,41437,1187,430
2968,2025-02-20,102,301,905,42719,835,573
2969,2025-02-20,102,301,904,59590,1793,1208
2970,2025-02-20,102,301,904,61067,2193,755
2971,2025-02-20,102,301,903,60758,1987,1179
2972,2025-02-20,103,303,903,60705,1013,557
2973,2025-02-20,101,302,905,76008,2885,1002
2974,2025-02-20,104,306,904,46499,1970,709
2975,2025-02-21,101,304,903,63438,1556,621
2976,2025-02-21,101,304,902,62351,1594,708
2977,2025-02-21,101,304,905,75666,2022,699
2978,2025-02-21,104,306,901,22834,800,455
2979,2025-02-21,104,303,901,67134,3125,1317
2980,2025-02-21,104,303,905,67368,1409,487
2981,2025-02-21,104,303,903,69451,2415,967
2982,2025-02-21,101,304,905,64573,2757,831
2983,2025-02-21,101,304,903,66938,836,273
2984,2025-02-21,101,304,903,73506,3063,1554
2985,2025-02-21,102,303,901,43938,1787,841
2986,2025-02-21,102,303,904,66789,2218,1031
2987,2025-02-21,103,301,903,90859,3362,2335
2988,2025-02-21,103,301,904,90890,2378,1641
2989,2025-02-21,103,301,904,32288,1453,489
2990,2025-02-21,103,301,904,35204,454,151
2991,2025-02-21,106,306,903,22809,743,437
2992,2025-02-21,103,303,904,59734,2588,1597
2993,2025-02-21,103,303,905,52943,1671,857
2994,2025-02-21,104,302,903,75992,2726,933
2995,2025-02-21,104,304,905,30358,621,349
2996,2025-02-21,104,304,902,29053,502,338
2997,2025-02-21,104,304,904,31639,651,294
2998,2025-02-21,102,303,902,73812,2629,1538
2999,2025-02-21,102,303,902,72377,1938,637
3000,2025-02-21,102,303,904,81789,3517,1888
3001,2025-02-21,104,304,902,22107,866,481
3002,2025-02-21,104,304,905,26000,583,220
3003,2025-02-21,104,304,904,24398,1118,391
3004,2025-02-21,103,306,902,10622,200,66
3005,2025-02-21,103,306,904,10109,361,233
3006,2025-02-21,106,301,904,46818,1912,598
3007,2025-02-21,106,301,901,44394,577,221
3008,2025-02-21,106,301,904,45666,1938,677
3009,2025-02-21,104,302,902,39106,892,335
3010,2025-02-21,104,303,901,27694,761,342
3011,2025-02-21,105,301,905,81094,3780,2138
3012,2025-02-21,105,301,901,68848,2400,1363
3013,2025-02-21,101,302,902,10365,352,215
3014,2025-02-21,104,303,903,60687,1104,742
3015,2025-02-21,104,303,903,63950,2673,1501
3016,2025-02-21,101,301,902,73708,3436,2223
3017,2025-02-21,101,302,904,68802,2349,821
3018,2025-02-21,101,302,903,72567,3375,1499
3019,2025-02-21,102,305,903,61397,2206,727
3020,2025-02-21,103,304,904,10505,162,105
3021,2025-02-21,103,304,904,9725,438,284
3022,2025-02-21,106,302,905,20770,346,215
3023,2025-02-21,106,302,903,21358,722,394
3024,2025-02-21,106,302,902,18050,487,285
3025,2025-02-21,101,301,905,67140,1717,853
3026,2025-02-21,101,301,903,64262,935,635
3027,2025-02-21,101,301,905,68435,1470,637
3028,2025-02-21,104,306,903,51531,2453,960
3029,2025-02-21,104,306,902,44769,1851,579
3030,2025-02-21,104,306,902,51463,1266,408
3031,2025-02-22,105,305,904,19042,711,297
3032,2025-02-22,102,305,904,8843,250,129
3033,2025-02-22,102,305,901,9880,105,39
3034,2025-02-22,104,302,903,86981,2101,1186
3035,2025-02-22,101,303,902,68055,3218,1791
3036,2025-02-22,101,303,902,65267,1338,599
3037,2025-02-22,101,303,904,67007,2453,1518
3038,2025-02-22,102,303,902,32824,1232,762
3039,2025-02-22,102,303,904,32590,1040,389
3040,2025-02-22,104,302,905,74856,3570,2208
3041,2025-02-22,104,302,903,31429,331,164
3042,2025-02-22,104,302,903,29802,1400,727
3043,2025-02-22,104,302,905,31268,1474,873
3044,2025-02-22,103,305,904,16385,252,106
3045,2025-02-22,103,305,905,17732,489,216
3046,2025-02-22,103,305,901,18328,701,261
3047,2025-02-22,103,302,905,51742,1069,347
3048,2025-02-22,103,302,905,54554,1024,689
3049,2025-02-22,102,304,901,21057,498,196
3050,2025-02-22,102,304,903,21576,813,554
3051,2025-02-22,102,304,904,21243,850,578
3052,2025-02-22,103,304,903,59166,1515,552
3053,2025-02-22,105,301,902,51480,540,369
3054,2025-02-22,105,301,903,47795,2228,1365
3055,2025-02-22,105,301,901,49912,1482,910
3056,2025-02-22,106,304,903,76657,2278,1320
3057,2025-02-22,105,305,904,53543,1237,744
3058,2025-02-22,105,305,901,51712,1792,1180
3059,2025-02-22,105,305,905,52907,2524,1640
3060,2025-02-22,105,304,902,78934,2423,1286
3061,2025-02-22,105,304,905,87750,1472,474
3062,2025-02-22,106,306,901,53244,2583,1163
3063,2025-02-22,106,306,905,54684,1795,596
3064,2025-02-22,106,306,905,61019,1552,517
3065,2025-02-22,102,305,902,42997,933,614
3066,2025-02-22,102,305,902,38305,562,307
3067,2025-02-22,102,305,901,39076,1493,540
3068,2025-02-22,105,304,902,22243,436,148
3069,2025-02-22,102,306,903,59141,956,456
3070,2025-02-22,102,306,903,56529,652,245
3071,2025-02-22,102,306,904,56557,860,595
3072,2025-02-22,105,304,904,58512,2460,880
3073,2025-02-22,104,303,905,28727,647,350
3074,2025-02-22,104,302,905,33921,1093,735
3075,2025-02-22,105,301,905,77020,2477,916
3076,2025-02-22,105,301,904,64954,1723,726
3077,2025-02-22,102,303,901,70441,3467,1119
3078,2025-02-22,102,303,904,79943,3543,1250
3079,2025-02-22,102,303,905,71372,1599,1114
3080,2025-02-22,102,303,904,70468,2894,1404
3081,2025-02-22,102,303,902,75441,1167,462
3082,2025-02-22,101,301,905,18666,264,124
3083,2025-02-22,101,301,905,18238,779,482
3084,2025-02-22,103,305,903,78623,1450,631
3085,2025-02-22,106,301,904,30938,1510,798
3086,2025-02-22,106,301,903,31191,965,337
3087,2025-02-22,104,301,903,70742,2796,1676
3088,2025-02-22,104,301,903,75136,3506,1605
3089,2025-02-22,106,302,902,71075,850,470
3090,2025-02-22,101,306,905,35014,639,206
3091,2025-02-22,101,306,903,40030,1139,639
3092,2025-02-22,103,306,905,69273,3449,1440
3093,2025-02-22,103,306,903,64175,2028,1123
3094,2025-02-22,104,302,904,19088,642,245
3095,2025-02-22,103,302,903,28683,1331,829
3096,2025-02-22,103,302,902,24704,630,404
3097,2025-02-22,103,302,902,25560,1271,403
3098,2025-02-22,102,306,905,85821,3366,1217
3099,2025-02-22,102,306,904,77751,3504,1261
3100,2025-02-22,102,306,901,71529,2071,1283
3101,2025-02-22,105,303,904,20852,900,442
3102,2025-02-22,105,303,901,19397,504,287
3103,2025-02-22,106,306,902,78465,2711,1645
3104,2025-02-22,103,306,904,31995,786,328
3105,2025-02-22,103,306,902,31264,594,325
3106,2025-02-22,103,306,904,33121,368,171
3107,2025-02-23,103,306,902,10922,280,138
3108,2025-02-23,103,306,905,12807,625,375
3109,2025-02-23,103,306,904,12014,170,95
3110,2025-02-23,102,304,903,64590,2973,1756
3111,2025-02-23,102,304,905,55600,1274,686
3112,2025-02-23,106,306,903,30933,574,270
3113,2025-02-23,106,301,901,25159,1018,475
3114,2025-02-23,105,304,901,41967,1367,904
3115,2025-02-23,105,304,904,42794,2009,1021
3116,2025-02-23,105,304,905,43233,734,225
3117,2025-02-23,106,306,901,22824,336,188
3118,2025-02-23,106,306,901,18802,590,260
3119,2025-02-23,106,302,902,81161,1470,1028
3120,2025-02-23,106,302,903,80273,2363,849
3121,2025-02-23,105,304,903,71344,3361,2096
3122,2025-02-23,105,301,905,48874,1567,983
3123,2025-02-23,104,301,903,11994,374,182
3124,2025-02-23,104,301,905,11828,214,138
3125,2025-02-23,104,301,901,11479,235,86
3126,2025-02-23,102,302,901,40294,841,324
3127,2025-02-23,102,302,902,48714,602,235
3128,2025-02-23,102,302,901,47974,1614,682
3129,2025-02-23,102,301,905,51987,2360,1372
3130,2025-02-23,102,301,901,53646,2552,1706
3131,2025-02-23,102,301,905,17818,869,488
3132,2025-02-23,103,304,905,74208,2934,908
3133,2025-02-23,103,304,902,73876,2229,1516
3134,2025-02-23,104,304,902,34239,435,218
3135,2025-02-23,104,304,902,30695,946,369
3136,2025-02-23,104,304,902,35685,1059,501
3137,2025-02-23,103,303,905,16076,318,141
3138,2025-02-23,103,303,905,15336,741,357
3139,2025-02-23,103,303,902,16906,269,123
3140,2025-02-23,105,303,904,69290,1987,1084
3141,2025-02-23,105,303,902,78664,1353,704
3142,2025-02-23,105,303,905,78500,1896,736
3143,2025-02-23,101,304,901,69406,2052,739
3144,2025-02-23,101,304,904,57957,2190,748
3145,2025-02-23,102,304,902,52668,2215,1426
3146,2025-02-23,102,304,901,54241,1122,502
3147,2025-02-23,102,304,903,59316,1838,568
3148,2025-02-23,101,305,901,69505,1023,580
3149,2025-02-23,101,305,905,75887,2542,1432
3150,2025-02-23,101,302,901,41477,838,455
3151,2025-02-23,101,302,901,39504,1129,358
3152,2025-02-23,103,305,902,33543,529,356
3153,2025-02-23,103,305,902,29919,303,188
3154,2025-02-23,101,301,903,10549,261,166
